,company,n0_rec,n0_conf,n1_rec,n1_conf,n2_rec,n2_conf,n3_rec,n3_conf,n4_rec,n4_conf,n5_rec,n5_conf,n6_rec,n6_conf,n7_rec,n7_conf,n8_rec,n8_conf,n9_rec,n9_conf,n10_rec,n10_conf,n11_rec,n11_conf,n12_rec,n12_conf,n13_rec,n13_conf,n14_rec,n14_conf,n15_rec,n15_conf,n16_rec,n16_conf,n17_rec,n17_conf,n18_rec,n18_conf,n19_rec,n19_conf,n20_rec,n20_conf,n21_rec,n21_conf,n22_rec,n22_conf,n23_rec,n23_conf,n24_rec,n24_conf
36,constellation brands,progressive,0.972241222858429,chubb ltd,0.9380915760993958,monster beverage,0.930741548538208,aflac,0.8326607942581177,equifax,0.8072407245635986,willis towers watson,0.7959015965461731,allstate,0.7856510877609253,metlife,0.7795572280883789,prudential financial,0.7675159573554993,aon,0.7525770664215088,prologis,0.7311276197433472,clorox,0.7291840314865112,american,0.7146092653274536,automatic data processing,0.684865415096283,workday,0.6741485595703125,roku,0.6460866928100586,kinder morgan,0.6347657442092896,t rowe price,0.6307448148727417,chipotle mexican grill,0.6234963536262512,mondelez,0.6187035441398621,intuit,0.6152188777923584,eversource,0.6098523139953613,capital one financial,0.609337329864502,us bancorp,0.6073639392852783,ross stores,0.5969952344894409
37,fiserv,autozone,0.7391645312309265,lululemon athletica,0.7230138182640076,oreilly automotive,0.6136075854301453,ford motor,0.6111612319946289,becton dickinson,0.5922064781188965,centene,0.5897790193557739,resmed,0.5831369161605835,yum china holdings,0.5559428334236145,dollar general,0.550703763961792,general motors,0.5327727198600769,zoetis,0.5250385999679565,norfolk southern,0.5227664709091187,vertex,0.5165002346038818,union pacific,0.5161622762680054,alexandria real estate equities,0.5118607878684998,colgate palmolive,0.5077340006828308,cerner,0.4919472336769104,paccar,0.4835661053657532,corning,0.4750377833843231,edwards lifesciences,0.47227925062179565,nike,0.47055569291114807,cintas,0.4503241777420044,archer daniels midland,0.44508546590805054,fedex,0.4389101266860962,exelon,0.4296856224536896
38,charter communications,cigna,0.9545975923538208,berkshire hathaway,0.744603157043457,comcast,0.7076648473739624,pinterest,0.6719701290130615,coca cola,0.6535707712173462,ball,0.5905808210372925,crown castle,0.5799535512924194,facebook,0.5382703542709351,cvs health,0.5278524160385132,biogen,0.5089443922042847,idexx laboratories,0.5028718113899231,abbvie,0.4834245443344116,twitter,0.47968295216560364,cognizant technology solutions,0.47905147075653076,vertex,0.4343574047088623,eli lilly,0.42959028482437134,hilton worldwide holdings,0.42207130789756775,marriott,0.41712164878845215,netflix,0.4117094874382019,paychex,0.4061824679374695,ecolab,0.40279507637023926,costar,0.3976636528968811,chipotle mexican grill,0.3912358283996582,sherwin williams,0.3861820697784424,yum brands,0.3822396993637085
39,dominion,duke,0.9842471480369568,edison,0.942506730556488,xcel,0.9094781875610352,sempra,0.9084001779556274,american electric power,0.8687039613723755,exelon,0.7644106149673462,eversource,0.7547215819358826,nextera,0.7400684356689453,public service enterprise,0.7319608926773071,consolidated edison,0.727819561958313,costar,0.6531274914741516,norfolk southern,0.5714049339294434,electronic arts,0.5606680512428284,ross stores,0.507524311542511,simon property,0.4993703365325928,dupont de nemours,0.46598243713378906,schlumberger,0.4614478647708893,corteva,0.4609965682029724,marathon petroleum,0.45680850744247437,prudential financial,0.39960217475891113,conocophillips,0.39834684133529663,valero,0.39813148975372314,bristol myers squibb,0.3810712695121765,johnson controls,0.37725013494491577,ringcentral,0.37137576937675476
40,yum china holdings,carrier global,0.7981793284416199,alexandria real estate equities,0.7825356721878052,colgate palmolive,0.7695959806442261,general motors,0.7633472681045532,corteva,0.7371933460235596,cerner,0.7274501323699951,paccar,0.7012641429901123,sherwin williams,0.6911384463310242,union pacific,0.6861262321472168,norfolk southern,0.681450605392456,oreilly automotive,0.6758338212966919,walgreen boots alliance,0.673344612121582,fedex,0.6725437641143799,nike,0.6660391092300415,centene,0.6657048463821411,united parcel service,0.6565677523612976,dollar general,0.634617269039154,activision blizzard,0.6314835548400879,roku,0.6213119029998779,mckesson,0.6212734580039978,vf,0.6194758415222168,waste management,0.6169577836990356,archer daniels midland,0.6116272807121277,costco wholesale,0.5930895805358887,clorox,0.5924465656280518
41,docusign,marvell technology group ltd,0.9377380609512329,autodesk,0.886115550994873,palo alto networks,0.8745396137237549,verisign,0.8645150661468506,cadence design systems,0.8479969501495361,d r horton,0.843398928642273,okta,0.8283193111419678,veeva systems,0.7900388836860657,splunk,0.7704085111618042,crowdstrike holdings,0.7449643611907959,johnson controls,0.7292712926864624,intuit,0.7272915244102478,travelers companies,0.7096062898635864,walt disney,0.6622577905654907,synopsys,0.4953864514827728,analog devices,0.48614072799682617,microchip technology,0.48548465967178345,american,0.48163723945617676,aptiv,0.4619072675704956,maxim integrated products,0.44771167635917664,skyworks solutions,0.4309346675872803,keysight technologies,0.42832067608833313,dupont de nemours,0.41270506381988525,motorola solutions,0.4118509888648987,becton dickinson,0.40927934646606445
42,marriott,hilton worldwide holdings,0.9012584686279297,ecolab,0.7307771444320679,anthem,0.6720771789550781,capital one financial,0.6522074937820435,waste management,0.5991485714912415,paypal holdings,0.5857920050621033,citigroup,0.5821847319602966,coca cola,0.5801089406013489,aflac,0.5716089010238647,comcast,0.5625923871994019,prologis,0.5539518594741821,spotify technology,0.5535634756088257,accenture,0.5516985058784485,pepsico,0.5515414476394653,visa,0.5512583255767822,mastercard,0.529425323009491,berkshire hathaway,0.5292112827301025,freeport mcmoran,0.5212079286575317,square,0.515500545501709,metlife,0.5043106079101562,american express,0.5034083127975464,cognizant technology solutions,0.5007524490356445,mondelez,0.4904806613922119,willis towers watson,0.47081005573272705,resmed,0.46278202533721924
43,thermo fisher scientific,illumina,0.9729955196380615,agilent technologies,0.9714028239250183,danaher,0.9677853584289551,ametek,0.9517637491226196,corning,0.9499495029449463,cintas,0.9192370176315308,abbott laboratories,0.9058859348297119,parker hannifin,0.9033253192901611,zoetis,0.8487766981124878,edwards lifesciences,0.8421299457550049,baxter,0.7781354188919067,zimmer biomet holdings,0.7260927557945251,boston scientific,0.6924386620521545,abbvie,0.6511294841766357,autozone,0.6376079320907593,rockwell automation,0.6231595277786255,emerson electric,0.5640340447425842,linde,0.5634865760803223,becton dickinson,0.528128445148468,alexandria real estate equities,0.5011565685272217,vertex,0.49622467160224915,activision blizzard,0.451657235622406,roper technologies,0.4282248020172119,dupont de nemours,0.42383718490600586,intuitive surgical,0.42378008365631104
44,coca cola,crown castle,0.765902042388916,cognizant technology solutions,0.7197412252426147,comcast,0.7014044523239136,ball,0.6687978506088257,pinterest,0.6648750901222229,yum brands,0.6542493104934692,cigna,0.6541180610656738,charter communications,0.6535707712173462,ecolab,0.641150951385498,pepsico,0.6360658407211304,hilton worldwide holdings,0.6322531700134277,sherwin williams,0.6254897117614746,twitter,0.6192142963409424,colgate palmolive,0.6007678508758545,dow,0.5918112397193909,idexx laboratories,0.5882986783981323,intuitive surgical,0.5862838625907898,marriott,0.5801089406013489,netflix,0.5793746709823608,facebook,0.5431445837020874,norfolk southern,0.5370324850082397,alexandria real estate equities,0.5298234224319458,electronic arts,0.5248782634735107,vf,0.4995095431804657,mastercard,0.4950125515460968
45,resmed,ford motor,0.8526390194892883,centene,0.7402489185333252,lululemon athletica,0.7369511127471924,freeport mcmoran,0.7368554472923279,verisk analytics,0.6976042985916138,roku,0.6546436548233032,capital one financial,0.6372926235198975,archer daniels midland,0.6190513968467712,ecolab,0.6135213971138,amgen,0.6105460524559021,general motors,0.5967987775802612,edwards lifesciences,0.5914324522018433,micron technology,0.5892084836959839,us bancorp,0.5856496095657349,activision blizzard,0.5833702087402344,fiserv,0.5831369161605835,cognizant technology solutions,0.5798563957214355,paccar,0.5776585340499878,alexion,0.5748090744018555,tesla,0.5677142143249512,zimmer biomet holdings,0.5650867223739624,cerner,0.5639779567718506,hilton worldwide holdings,0.558154284954071,baxter,0.5540735125541687,goldman sachs,0.5461083054542542
46,boeing,lockheed martin,0.8558655977249146,northrop grumman,0.8278951644897461,adobe,0.8034110069274902,southwest airlines,0.6708822250366211,delta air lines,0.6509159803390503,raytheon technologies,0.6467063426971436,dow,0.5665470361709595,altria,0.5648819208145142,paychex,0.5272961854934692,charles schwab,0.49519744515419006,sherwin williams,0.4528903067111969,fedex,0.45038026571273804,nike,0.4408869445323944,united parcel service,0.4378383159637451,oracle,0.42078837752342224,paccar,0.4190210700035095,philip morris,0.4009838104248047,honeywell,0.39900141954421997,hp,0.38915911316871643,verisk analytics,0.3848083019256592,carrier global,0.38379865884780884,pfizer,0.37934333086013794,lam research,0.37563127279281616,anthem,0.3739280700683594,mckesson,0.36638110876083374
47,delta air lines,southwest airlines,0.9161742925643921,caterpillar,0.7259615659713745,anthem,0.7153298854827881,hp,0.6769896745681763,boeing,0.6509159803390503,adobe,0.6498738527297974,nike,0.6375624537467957,eli lilly,0.5897951126098633,accenture,0.5669729709625244,amgen,0.5360687375068665,medtronic,0.5286343097686768,archer daniels midland,0.5171363949775696,charles schwab,0.5171207189559937,cummins,0.5072629451751709,united parcel service,0.500785231590271,fedex,0.4905986189842224,resmed,0.48086318373680115,dow,0.45278751850128174,square,0.44614413380622864,waste management,0.4266975224018097,eaton,0.4251285493373871,comcast,0.42291033267974854,cerner,0.4208638072013855,mckesson,0.40172260999679565,vf,0.4013105630874634
48,moderna,mckesson,0.8106784820556641,pfizer,0.7688289284706116,united parcel service,0.7533793449401855,cerner,0.7482722997665405,fedex,0.5795795917510986,regeneron,0.5751621723175049,cvs health,0.5567286610603333,general motors,0.5411504507064819,yum china holdings,0.48542895913124084,unitedhealth,0.4818182587623596,micron technology,0.4438123404979706,walgreen boots alliance,0.427964448928833,ball,0.4278342127799988,biogen,0.42255228757858276,alexion,0.4172496795654297,vertex,0.39855778217315674,microsoft,0.39391422271728516,centene,0.3921523690223694,lam research,0.388986736536026,eli lilly,0.38291114568710327,eaton,0.35920077562332153,carrier global,0.3526332378387451,boeing,0.34437209367752075,gilead sciences,0.3384552001953125,alexandria real estate equities,0.333760142326355
49,paychex,waste management,0.7876087427139282,verisk analytics,0.7852383255958557,cognizant technology solutions,0.7812077403068542,charles schwab,0.7790515422821045,advanced micro devices,0.7438383102416992,paccar,0.724729597568512,chipotle mexican grill,0.7105952501296997,vf,0.6981513500213623,lam research,0.6819254755973816,servicenow,0.6814601421356201,union pacific,0.6720590591430664,general motors,0.6676676273345947,uber technologies,0.6520969867706299,adobe,0.6412683129310608,us bancorp,0.6206919550895691,t rowe price,0.6126960515975952,tesla,0.6010240316390991,goldman sachs,0.5952652096748352,activision blizzard,0.5917465686798096,colgate palmolive,0.5879861116409302,sherwin williams,0.583143949508667,apple,0.5816962122917175,morgan stanley,0.5805823802947998,costco wholesale,0.5756098031997681,freeport mcmoran,0.5735132694244385
50,public service enterprise,consolidated edison,0.9760202765464783,american electric power,0.9039835929870605,electronic arts,0.8289669752120972,duke,0.7689484357833862,mcdonalds,0.7684389352798462,xcel,0.7626269459724426,dominion,0.7319609522819519,exelon,0.7310068011283875,costar,0.6939488649368286,valero,0.686341404914856,norfolk southern,0.6825646162033081,eversource,0.6799911260604858,ross stores,0.6781203746795654,johnson controls,0.6544679403305054,sempra,0.6243752837181091,edison,0.6157675385475159,synopsys,0.6080710887908936,dupont de nemours,0.6031851172447205,home depot,0.5641523599624634,emerson electric,0.5632843375205994,idexx laboratories,0.5541548728942871,dollar general,0.5518319606781006,colgate palmolive,0.5174797177314758,netflix,0.5082123279571533,splunk,0.5033707618713379
51,costco wholesale,dollar general,0.8183679580688477,starbucks,0.7985416054725647,union pacific,0.7754674553871155,oreilly automotive,0.7696219682693481,dollar tree,0.7608007192611694,oracle,0.7548688650131226,kroger,0.7540650367736816,walmart,0.7458471655845642,ebay,0.7412265539169312,best buy,0.7405617833137512,colgate palmolive,0.7193112969398499,home depot,0.6804525852203369,carrier global,0.6647445559501648,charles schwab,0.6566049456596375,mcdonalds,0.6363420486450195,verisk analytics,0.6359440088272095,sherwin williams,0.604019045829773,paccar,0.6015099287033081,yum china holdings,0.5930895209312439,fedex,0.5851492881774902,ross stores,0.5803534984588623,paychex,0.5756096839904785,nike,0.5659738779067993,servicenow,0.5524978041648865,synopsys,0.5439785122871399
52,dollar tree,dollar general,0.923902153968811,best buy,0.8722093105316162,walmart,0.8507563471794128,kroger,0.8297417163848877,ebay,0.8152240514755249,starbucks,0.8141680359840393,ross stores,0.7687957286834717,mcdonalds,0.7639434337615967,costco wholesale,0.760800838470459,home depot,0.7280446887016296,valero,0.7224525213241577,oracle,0.7110190391540527,union pacific,0.6608336567878723,oreilly automotive,0.6272629499435425,carrier global,0.6265115737915039,colgate palmolive,0.6138348579406738,norfolk southern,0.595123291015625,corteva,0.5790790915489197,fedex,0.5420668125152588,consolidated edison,0.5328308939933777,clorox,0.5283737778663635,sherwin williams,0.5085508227348328,public service enterprise,0.4914994239807129,yum china holdings,0.4897238314151764,exelon,0.47483381628990173
53,carrier global,sherwin williams,0.8905575275421143,yum china holdings,0.7981793284416199,nike,0.7932066917419434,dollar general,0.7759206891059875,best buy,0.774353563785553,union pacific,0.764063835144043,colgate palmolive,0.7594019174575806,walmart,0.7532267570495605,walgreen boots alliance,0.7475265860557556,ebay,0.7458919286727905,kroger,0.7439984083175659,norfolk southern,0.7435845732688904,fedex,0.7434626221656799,starbucks,0.7139750719070435,alexandria real estate equities,0.7132303714752197,crown castle,0.7070240378379822,cerner,0.6940279006958008,oreilly automotive,0.6752991080284119,costco wholesale,0.6647446155548096,mcdonalds,0.6580420732498169,cvs health,0.6535817980766296,microsoft,0.6442444324493408,paccar,0.6317530274391174,dollar tree,0.6265115737915039,oracle,0.6211570501327515
54,cerner,cvs health,0.8593888282775879,mckesson,0.8012273907661438,regeneron,0.7841060161590576,pfizer,0.7708420157432556,centene,0.7706921100616455,vertex,0.7520029544830322,moderna,0.7482722997665405,united parcel service,0.742204487323761,alexion,0.741332471370697,alexandria real estate equities,0.7341878414154053,walgreen boots alliance,0.7305577397346497,yum china holdings,0.7274501323699951,ball,0.7124658823013306,general motors,0.7109389305114746,eli lilly,0.6982139945030212,carrier global,0.6940279006958008,eaton,0.6925393342971802,abbvie,0.6634411811828613,biogen,0.6462633013725281,crown castle,0.633979082107544,nike,0.623598575592041,activision blizzard,0.6182233095169067,fedex,0.6158933043479919,boston scientific,0.6045982837677002,sherwin williams,0.5867894887924194
55,american,willis towers watson,0.916222333908081,aon,0.8822966814041138,automatic data processing,0.8554869890213013,allstate,0.850204348564148,prologis,0.8494556546211243,workday,0.843807578086853,intuit,0.8323780298233032,chubb ltd,0.8188920021057129,monster beverage,0.8125000596046448,autodesk,0.7802304029464722,us bancorp,0.7695275545120239,aflac,0.7679667472839355,capital one financial,0.7451047301292419,d r horton,0.7351757287979126,veeva systems,0.7242505550384521,cadence design systems,0.7216549515724182,constellation brands,0.7146092653274536,verisign,0.7073889970779419,avalonbay communities,0.6956990957260132,equity residential,0.6810509562492371,intercontinental exchange,0.6592556238174438,ringcentral,0.6505155563354492,progressive,0.6495188474655151,palo alto networks,0.6482418775558472,travelers companies,0.6373955607414246
56,autodesk,verisign,0.9218332767486572,intuit,0.9209214448928833,cadence design systems,0.9144524931907654,d r horton,0.903151273727417,palo alto networks,0.9008899331092834,veeva systems,0.8911597728729248,docusign,0.886115550994873,marvell technology group ltd,0.7928024530410767,american,0.7802302837371826,travelers companies,0.743834376335144,prologis,0.6874948740005493,okta,0.6791969537734985,automatic data processing,0.6785710453987122,willis towers watson,0.6735796928405762,workday,0.6500680446624756,walt disney,0.643346905708313,aon,0.6261214017868042,allstate,0.6161389350891113,johnson controls,0.6050968170166016,splunk,0.6038222312927246,aflac,0.5993002653121948,verizon communications,0.5732743740081787,ringcentral,0.5707605481147766,aptiv,0.5640292167663574,crowdstrike holdings,0.5609356164932251
57,crowdstrike holdings,splunk,0.973801851272583,okta,0.9658869504928589,synopsys,0.7944364547729492,docusign,0.7449644207954407,palo alto networks,0.7331370115280151,marvell technology group ltd,0.7187315225601196,d r horton,0.7088678479194641,walt disney,0.6843505501747131,johnson controls,0.6670973896980286,verisign,0.6621353626251221,cadence design systems,0.619173526763916,travelers companies,0.5838812589645386,autodesk,0.5609356164932251,veeva systems,0.5351754426956177,intuit,0.44417065382003784,public service enterprise,0.43288320302963257,becton dickinson,0.41476377844810486,yum brands,0.4101845622062683,costco wholesale,0.4028704762458801,biogen,0.396474689245224,consolidated edison,0.3948570191860199,idexx laboratories,0.37384793162345886,ball,0.36687347292900085,general motors,0.36454540491104126,alphabet,0.33639955520629883
58,prudential financial,simon property,0.8336987495422363,progressive,0.8122241497039795,monster beverage,0.7687316536903381,constellation brands,0.7675159573554993,marathon petroleum,0.7525681853294373,conocophillips,0.6672223210334778,clorox,0.6653350591659546,schlumberger,0.6553876399993896,corteva,0.6391976475715637,chubb ltd,0.6375989317893982,sempra,0.6013954877853394,chipotle mexican grill,0.5914837718009949,ross stores,0.5838049650192261,chevron,0.5765500068664551,t rowe price,0.5700736045837402,equifax,0.5632437467575073,eversource,0.5204402208328247,exxon mobil,0.5097107291221619,aflac,0.5062098503112793,lululemon athletica,0.4788600206375122,kinder morgan,0.4476836323738098,costar,0.4468042254447937,american,0.4357821047306061,roku,0.4283449649810791,metlife,0.42588043212890625
59,zoetis,baxter,0.9139037132263184,abbott laboratories,0.8951163291931152,corning,0.8858164548873901,boston scientific,0.8751195669174194,edwards lifesciences,0.8572981953620911,thermo fisher scientific,0.8487766981124878,danaher,0.8473091125488281,illumina,0.8331292867660522,agilent technologies,0.8154836893081665,ametek,0.8115038871765137,abbvie,0.7784699201583862,cintas,0.7568100690841675,parker hannifin,0.7292776107788086,centene,0.7277554273605347,vertex,0.7227235436439514,zimmer biomet holdings,0.6641119718551636,becton dickinson,0.6619186997413635,freeport mcmoran,0.6258449554443359,alexion,0.6084074974060059,unitedhealth,0.6058317422866821,alexandria real estate equities,0.6029163002967834,autozone,0.5894993543624878,activision blizzard,0.5742617845535278,cerner,0.5432428121566772,resmed,0.5424168109893799
60,pinterest,facebook,0.861732542514801,idexx laboratories,0.8516196608543396,twitter,0.8121254444122314,netflix,0.8006908893585205,biogen,0.7207906246185303,ball,0.6882875561714172,charter communications,0.6719701290130615,electronic arts,0.6684162616729736,cigna,0.6681373119354248,coca cola,0.6648750901222229,costar,0.650571346282959,crown castle,0.6398581266403198,alphabet,0.5993412137031555,sherwin williams,0.5520414113998413,yum brands,0.5498929023742676,servicenow,0.5320930480957031,microsoft,0.53169846534729,comcast,0.509463906288147,cvs health,0.4843752682209015,cognizant technology solutions,0.47113925218582153,bristol myers squibb,0.4593997001647949,abbvie,0.45697903633117676,apple,0.43962258100509644,dow,0.43872231245040894,advanced micro devices,0.4367946684360504
61,vertex,boston scientific,0.8792315721511841,abbvie,0.8532630205154419,eli lilly,0.815370500087738,cvs health,0.7977460026741028,alexion,0.7879605889320374,baxter,0.7800893187522888,bristol myers squibb,0.7780680060386658,regeneron,0.7610917091369629,cerner,0.7520029544830322,eaton,0.7456149458885193,centene,0.7289923429489136,zoetis,0.7227234840393066,linde,0.7080054879188538,alexandria real estate equities,0.6781665086746216,becton dickinson,0.6650938391685486,gilead sciences,0.6579382419586182,ball,0.6555616855621338,unitedhealth,0.6328001022338867,crown castle,0.6305813193321228,edwards lifesciences,0.6132066249847412,amgen,0.5896312594413757,biogen,0.582987904548645,abbott laboratories,0.5783787369728088,zimmer biomet holdings,0.5676028728485107,cigna,0.5666807293891907
62,synopsys,splunk,0.8490018844604492,crowdstrike holdings,0.7944364547729492,okta,0.7611701488494873,public service enterprise,0.6080710291862488,consolidated edison,0.58293616771698,travelers companies,0.5799692869186401,mcdonalds,0.5770169496536255,costco wholesale,0.5439785122871399,yum brands,0.5110839605331421,d r horton,0.5036016702651978,palo alto networks,0.5034064650535583,docusign,0.4953864514827728,johnson controls,0.47800156474113464,marvell technology group ltd,0.4672100245952606,verisign,0.45636576414108276,american electric power,0.43374180793762207,sherwin williams,0.4334367513656616,exelon,0.42775899171829224,colgate palmolive,0.4273798167705536,electronic arts,0.41748112440109253,oracle,0.41406944394111633,becton dickinson,0.4117355942726135,walt disney,0.40755772590637207,dollar general,0.4059297442436218,cadence design systems,0.39434656500816345
63,cummins,intuitive surgical,0.8370258212089539,honeywell,0.8267537951469421,caterpillar,0.8056105375289917,medtronic,0.7825737595558167,archer daniels midland,0.7822340130805969,linde,0.7651573419570923,zimmer biomet holdings,0.7544695138931274,roper technologies,0.7384132146835327,hp,0.7298634052276611,eaton,0.6925610303878784,raytheon technologies,0.6709243655204773,amgen,0.6631004810333252,dow,0.6252785921096802,emerson electric,0.6203218698501587,digital realty,0.6137326955795288,dupont de nemours,0.6042780876159668,maxim integrated products,0.575104832649231,anthem,0.5750731825828552,southwest airlines,0.5683335065841675,accenture,0.5544414520263672,comcast,0.5497022271156311,international business machines,0.5339589715003967,intel corporation,0.5223321318626404,keysight technologies,0.5129358768463135,edwards lifesciences,0.5118942260742188
64,valero,home depot,0.8553081154823303,dollar general,0.779601514339447,ross stores,0.7711557149887085,international business machines,0.7528774738311768,dollar tree,0.7224524021148682,mcdonalds,0.7175337672233582,exelon,0.7053011655807495,norfolk southern,0.7035526633262634,public service enterprise,0.686341404914856,consolidated edison,0.6790047287940979,colgate palmolive,0.6743892431259155,oracle,0.6591139435768127,walmart,0.6582255363464355,ebay,0.6479566097259521,broadcom,0.6247357130050659,best buy,0.6135812997817993,emerson electric,0.6067419052124023,microchip technology,0.6050560474395752,american electric power,0.6010335683822632,maxim integrated products,0.5916483402252197,dupont de nemours,0.5755226016044617,sherwin williams,0.5664128065109253,oreilly automotive,0.5643292665481567,aptiv,0.5614585280418396,servicenow,0.5513325929641724
65,pepsico,mondelez,0.7507455348968506,metlife,0.6865839958190918,accenture,0.6832664012908936,coca cola,0.6360658407211304,equifax,0.6044408679008484,hp,0.5680451989173889,colgate palmolive,0.5650022625923157,intuitive surgical,0.5609828233718872,marriott,0.5515414476394653,philip morris,0.5397756099700928,progressive,0.524899959564209,medtronic,0.518764853477478,allstate,0.5146923065185547,chubb ltd,0.5030612945556641,caterpillar,0.4992371201515198,constellation brands,0.49458205699920654,nike,0.4937354326248169,hilton worldwide holdings,0.489368736743927,american express,0.4707668721675873,comcast,0.463262140750885,anthem,0.461545467376709,aon,0.4548587501049042,walmart,0.44629591703414917,willis towers watson,0.44186943769454956,aflac,0.43526673316955566
66,paccar,motorola solutions,0.8101258277893066,activision blizzard,0.8072819709777832,colgate palmolive,0.7752010822296143,ringcentral,0.7684376239776611,verisk analytics,0.7643458247184753,corteva,0.7577926516532898,cognizant technology solutions,0.7572709321975708,alexandria real estate equities,0.7472084760665894,servicenow,0.7277231812477112,paychex,0.724729597568512,roper technologies,0.7224752306938171,norfolk southern,0.7224609851837158,exelon,0.7117772698402405,general motors,0.7106921672821045,aptiv,0.7077266573905945,yum china holdings,0.7012641429901123,centene,0.6842676997184753,lam research,0.6777339577674866,oreilly automotive,0.6652464866638184,union pacific,0.6439272165298462,sherwin williams,0.6380611658096313,archer daniels midland,0.6374651193618774,carrier global,0.6317530274391174,workday,0.6261730194091797,walgreen boots alliance,0.6203632950782776
67,prologis,aflac,0.8669028282165527,capital one financial,0.8604592680931091,willis towers watson,0.8496830463409424,american,0.8494556546211243,chubb ltd,0.8408915996551514,us bancorp,0.8398019075393677,workday,0.8236504793167114,intuit,0.7968862056732178,waste management,0.7961544394493103,allstate,0.7852389216423035,spotify technology,0.7599593997001648,aon,0.7524477243423462,automatic data processing,0.7450985908508301,monster beverage,0.7426811456680298,constellation brands,0.7311276197433472,verisk analytics,0.7232093811035156,veeva systems,0.7198563814163208,uber technologies,0.713192343711853,morgan stanley,0.7012633085250854,cadence design systems,0.6961475014686584,roku,0.6915537118911743,autodesk,0.6874948740005493,wells fargo,0.684796929359436,citigroup,0.6831803917884827,chipotle mexican grill,0.6825602054595947
68,edwards lifesciences,danaher,0.9188027381896973,zimmer biomet holdings,0.8936284184455872,baxter,0.8827952742576599,corning,0.8803348541259766,abbott laboratories,0.8653274774551392,zoetis,0.8572981953620911,thermo fisher scientific,0.8421299457550049,parker hannifin,0.8347543478012085,illumina,0.8335964679718018,ametek,0.8296760320663452,cintas,0.8253241777420044,agilent technologies,0.8110274076461792,becton dickinson,0.7883864045143127,boston scientific,0.7839318513870239,ansys,0.7009435892105103,centene,0.6960925459861755,archer daniels midland,0.6802797317504883,alexandria real estate equities,0.676476001739502,activision blizzard,0.6745085716247559,linde,0.6648202538490295,ecolab,0.6580003499984741,intuitive surgical,0.6551820039749146,abbvie,0.6432570219039917,avalonbay communities,0.6382690072059631,equity residential,0.633952796459198
69,verisk analytics,workday,0.8375442028045654,waste management,0.819594144821167,us bancorp,0.7939640879631042,paychex,0.7852383255958557,paccar,0.7643458247184753,capital one financial,0.7498726844787598,prologis,0.7232093811035156,charles schwab,0.7043277621269226,lululemon athletica,0.7014848589897156,resmed,0.6976042985916138,wells fargo,0.684241771697998,cognizant technology solutions,0.6837858557701111,morgan stanley,0.6812610030174255,colgate palmolive,0.6725583076477051,willis towers watson,0.6613127589225769,roku,0.6565587520599365,oreilly automotive,0.6563055515289307,goldman sachs,0.6500862240791321,citigroup,0.6495071649551392,intercontinental exchange,0.6479610204696655,vf,0.6430483460426331,costco wholesale,0.6359440684318542,automatic data processing,0.6346753835678101,american,0.6287926435470581,general motors,0.6264576315879822
70,abbott laboratories,danaher,0.9325978755950928,illumina,0.9224526286125183,thermo fisher scientific,0.9058859348297119,zoetis,0.8951163291931152,corning,0.8892841339111328,agilent technologies,0.8882750272750854,baxter,0.888175904750824,edwards lifesciences,0.8653274774551392,boston scientific,0.8257062435150146,ametek,0.8175947666168213,cintas,0.7956440448760986,zimmer biomet holdings,0.7922959923744202,parker hannifin,0.7433518767356873,abbvie,0.691480815410614,vertex,0.5783787965774536,autozone,0.5549226403236389,ansys,0.5232565402984619,medtronic,0.4988110065460205,becton dickinson,0.49524763226509094,unitedhealth,0.4819595515727997,linde,0.4808512330055237,alexion,0.4718698263168335,centene,0.4671592712402344,resmed,0.45103976130485535,ecolab,0.43035537004470825
71,keysight technologies,analog devices,0.9005914330482483,maxim integrated products,0.8785824775695801,digital realty,0.8725510835647583,skyworks solutions,0.8523328304290771,microchip technology,0.8264905214309692,intel corporation,0.7686558365821838,dupont de nemours,0.7586715221405029,roper technologies,0.7516728639602661,xilinx,0.7434482574462891,aptiv,0.7426570057868958,motorola solutions,0.7391930222511292,cisco systems,0.7221481800079346,broadcom,0.6813446283340454,nvidia,0.660086452960968,ringcentral,0.65480637550354,international business machines,0.6294979453086853,marvell technology group ltd,0.6247738003730774,emerson electric,0.6171062588691711,johnson controls,0.6169142723083496,activision blizzard,0.6114057898521423,linde,0.6035438776016235,servicenow,0.5932940244674683,raytheon technologies,0.5890607833862305,honeywell,0.5755952000617981,becton dickinson,0.5662122964859009
72,cigna,charter communications,0.9545977115631104,comcast,0.7339405417442322,berkshire hathaway,0.6734634637832642,pinterest,0.6681374311447144,ball,0.6646696925163269,coca cola,0.6541180610656738,cvs health,0.6388852596282959,biogen,0.6210183501243591,abbvie,0.6124371290206909,crown castle,0.6123486161231995,vertex,0.5666807293891907,eli lilly,0.5644978284835815,idexx laboratories,0.5328683257102966,twitter,0.532429039478302,alexion,0.5283934473991394,facebook,0.5169802904129028,bristol myers squibb,0.5026606321334839,gilead sciences,0.48296257853507996,unitedhealth,0.4803624749183655,cognizant technology solutions,0.46298468112945557,yum brands,0.43860679864883423,hilton worldwide holdings,0.43634486198425293,marriott,0.435985267162323,netflix,0.43497514724731445,eaton,0.4332805871963501
